word,reading,meanings,level,example_ja,example_en
流通,りゅうつう,circulation of money or goods; flow of water or air; distribution,N1,貨幣は銀行制度を通じて流通する。,Money circulates through the banking system.
溜まり,たまり,collected things; gathering place; arrears,N1,雨のあと、道路に水溜まりができた。,"After the rain, there were puddles on the street."
留める,とどめる,to stop; to cease; to put an end to,N1,彼が言ったことなど気に留めるな。,Don't take any notice of what he said.
旅客,りょかく,passenger (transport),N1,彼らは定期旅客船に乗り込んだ。,They went on board a liner.
旅券,りょけん,passport,N1,彼は、旅券を余そうとした。,He tried to save something from his travel expenses.
了,りょう,finish; completion; understanding,N1,了解しました。,I understand.
了解,りょうかい,comprehension; consent; understanding; roger (on the radio),N1,了解しました。,I understand.
了承,りょうしょう,acknowledgement; understanding (e.g. please be understanding of the mess during our renovation),N1,明日会合があるということは了承済みだ。,It is accepted that we'll have a meeting tomorrow.
両極,りょうきょく,both extremities; north and south poles; positive and negative poles,N1,両極端は一致する。,Extremes meet.
両立,りょうりつ,compatibility; coexistence; standing together,N1,健康は節制と両立する。,Health coexists with temperance.
凌ぐ,しのぐ,to outdo; to surpass; to endure; to keep out (rain); to stave off; to tide over; to pull through; to defy; t,N1,,
料,りょう,material; charge; rate; fee,N1,料理は得意？,Are you a good cook?
良い,いい,good,N1,良い週末を。,Have a nice weekend!
良好,りょうこう,favorable; satisfactory,N1,今は気分良好だよ。,I'm feeling fine now.
良識,りょうしき,good sense,N1,彼は良識ある人です。,He is a person with good sense.
良質,りょうしつ,good quality; superior quality,N1,良質の建材が不足している。,There is a shortage of good building wood.
良心,りょうしん,conscience,N1,良心が彼を苦しめた。,His conscience stung him.
領域,りょういき,area; domain; territory; field; region; regime,N1,自分の領域外にある。,It's outside my expertise.
領海,りょうかい,territorial waters,N1,,
領地,りょうち,territory; dominion,N1,,
領土,りょうど,dominion; territory; possession,N1,軍部は全領土を占領した。,The armed forces occupied the entire territory.
林業,りんぎょう,forestry,N1,,
臨む,のぞむ,to look out on; to face; to deal with; to attend (function),N1,,
輪,りん,counter for wheels and flowers,N1,指輪がない。,My ring is gone.
類,たぐい,a kind,N1,類は友を呼ぶ。,Birds of a feather flock together.
類似,るいじ,analogous,N1,その二つの実験は類似の結果を出した。,Those two experiments yielded similar results.
類推,るいすい,analogy,N1,,
例,ためし,instance; example; case; precedent; experience; custom; usage; parallel; illustration,N1,これは例文です。,This is an example sentence.
例え,たとえ,example; even if; if; though; although,N1,例えば、これはペンです。,"For example, this is a pen."
冷やかす,ひやかす,to banter; to make fun of; to jeer at; to cool; to refrigerate,N1,人前で彼を冷やかすなんて君は意地悪だ。,It is mean of you to ridicule him in public.
冷酷,れいこく,cruelty; coldheartedness; relentless; ruthless,N1,犬を叩くなんて彼は冷酷だ。,It was cruel of him to beat his dog.
冷蔵,れいぞう,cold storage; refrigeration,N1,冷蔵庫の中だよ。,It's in the fridge.
冷淡,れいたん,coolness; indifference,N1,彼女は私に冷淡だ。,She is cold to me.
励ます,はげます,to encourage; to cheer; to raise (the voice),N1,,
励む,はげむ,to be zealous; to brace oneself; to endeavour; to strive; to make an effort,N1,,
零す,こぼす,to spill,N1,,
零れる,こぼれる,to overflow; to spill,N1,,
暦,こよみ,calendar; almanac,N1,母方の祖父は明日還暦を迎える。,My grandfather on my mother's side is celebrating his 60th birthday tomorrow.
裂ける,さける,to split; to tear; to burst,N1,眦が裂けるほど目を見張る。,He opens his eyes so widely they tear at the corners.
恋する,こいする,to fall in love with; to love,N1,君は恋するには若すぎる。,You are too young to be in love.
恋愛,れんあい,love; love-making; passion; emotion; affections,N1,恋愛と結婚は別だ。,Falling in love is one thing; getting married is another.
練る,ねる,to knead; to work over; to polish up,N1,君は胆力を練る必要がある。,You must build up your courage.
蓮,はす,lotus,N1,蓮の花はなんとも言えない芳香をはなっていた。,The lotus blossoms diffused an inexpressibly pleasant scent.
連なる,つらなる,to extend; to stretch out; to stand in a row,N1,,
連ねる,つらねる,to link; to join; to put together,N1,,
連休,れんきゅう,consecutive holidays,N1,今週末は３連休だ。,We're having a three-day weekend this week.
連帯,れんたい,solidarity,N1,連帯責任は無責任。,Everybody's business is nobody's business.
連中,れんじゅう,colleagues; company; a lot,N1,気はいい連中です。,They're nice guys.
連日,れんじつ,every day; prolonged,N1,連日交通事故が起きる。,Traffic accidents happen daily.
連邦,れんぽう,commonwealth; federation of states,N1,ソビエト連邦は25年前に崩壊した。,The Soviet Union collapsed 25 years ago.
連盟,れんめい,league; union; alliance,N1,国際連盟は平和に寄与しなかった。,The League of Nations did not make for peace.
露,つゆ,dew,N1,悪露があった。,I had a lochia.
露骨,ろこつ,1.  frank; blunt; plain; outspoken; 2.  conspicuous; open; 3.  broad; suggestive,N1,ちょっと露骨すぎでしょ。,You're just a little too frank.
労る,いたわる,to pity; to sympathize with; to console; to care for; to be kind to,N1,,
労力,ろうりょく,labour; effort; toil; trouble,N1,この仕事は大変な労力を必要とする。,This job involves lots of hard work.
弄る,いじる,to touch; to tamper with,N1,,
朗読,ろうどく,reading aloud; recitation,N1,彼はその詩を一本調子で朗読した。,He read the poem in a monotone.
浪費,ろうひ,waste; extravagance,N1,浪費は欠乏のもと。,Waste makes want.
漏らす,もらす,to let leak; to reveal,N1,医師が患者の秘密を漏らすのは道義にもとる。,It is not ethical for a doctor to reveal confidences.
漏る,もる,to leak; to run out,N1,雨が降ると必ず屋根から雨水が漏る。,"Every time it rains, the roof leaks."
漏れる,もれる,to leak out; to escape; to come through; to shine through; to filter out; to be omitted,N1,カーテンから光が漏れる。,Light is coming through the curtains.
篭る,こもる,to seclude oneself; to be confined in; to be implied; to be stuffy,N1,,
老いる,おいる,to age; to grow old,N1,生きることは老いること。それだけ。,"Living is growing old, nothing more."
老ける,ふける,to age,N1,,
老衰,ろうすい,senility; senile decay,N1,老衰するな！老成せよ！,"Don't grow old, grow wise!"
六,む,(num) six,N1,六十の手習い。,It is never too late to learn.
論議,ろんぎ,discussion,N1,論議を終えましょう。,Let's be done with the argument.
論理,ろんり,logic,N1,トムは非論理的だ。,Tom is illogical.
和,わ,sum; harmony; peace,N1,平和だなぁ。,It's so peaceful.
和やか,なごやか,mild; calm; gentle; quiet; harmonious,N1,彼らは和やかに食事をした。,They ate peacefully.
和らげる,やわらげる,to soften; to moderate; to relieve,N1,この薬は筋肉痛を和らげる。,This medicine helps relieve muscle pain.
和風,わふう,Japanese style,N1,梅酒はね、梅で作る和風リキュールのことだよ。,Umeshu is a Japanese liqueur made from plums.
和文,わぶん,Japanese text; sentence in Japanese,N1,この和文をフランス語に訳してください。,Please translate this Japanese text into French.
話し合い,はなしあい,discussion; conference,N1,後で話し合いましょう。,Let's discuss it later.
歪む,いがむ,to warp; to swerve; to deflect; to be crooked; to be distorted; to be bent; to incline; to slant; to be perv,N1,色覚障害は眼球の中が歪むことだから、治せないと思います。,I don't think color blindness can be cured since it's a distortion in the eye.
賄う,まかなう,to give board to; to provide meals; to pay,N1,,
惑星,わくせい,planet,N1,地球は美しい惑星だ。,The earth is a beautiful planet.
枠,わく,frame; slide,N1,彼はドア枠の下に立った。,He stood under the door frame.
詫び,わび,apology,N1,お詫びします。,I apologize for it.
藁,わら,straw,N1,溺れる者は藁をも掴む。,Drowning men clutch at straws.
腕前,うでまえ,ability; skill; facility,N1,一流の腕前ですね。,That's a class act.
伜,せがれ,son; my son,N1,,
偖,さて,well; now; then,N1,,
傲る,おごる,to be proud,N1,,
几帳面,きちょうめん,methodical; punctual; steady,N1,私は几帳面なんだ。,I'm fussy.
凭れる,もたれる,to lean against; to lean on; to recline on; to lie heavy (on the stomach),N1,,
吝嗇,けち,stinginess; miser; miserliness; skinflint; tightwad; niggard; pinching pennies,N1,,
咎める,とがめる,to blame; to find fault; to take someone to task; to aggravate (an injury),N1,そのガイドを咎めるな。,Don't blame the guide.
呟く,つぶやく,to mutter; to murmur,N1,由美って、時々変なこと呟くのよ。,Yumi occasionally mumbles weird things.
咄嗟,とっさ,moment; instant,N1,,
唸る,うなる,to groan; to moan; to roar; to howl; to growl; to hum; to buzz; to sough,N1,,
嗚呼,ああ,Ah!; Oh!; Alas!,N1,,
嗜好,しこう,taste; liking; preference,N1,コーヒーは酸味のないものの方が父の嗜好に合うようだ。,Coffee without acidity seems to suit my father's taste better.
嘴,くちばし,beak; bill,N1,,
嘸,さぞ,I am sure; certainly; no doubt,N1,,
嚏,くしゃみ,sneeze,N1,,
囀る,さえずる,to sing; to chirp; to twitter,N1,,
夥しい,おびただしい,abundantly; innumerably,N1,母は夥しい喀血をして死にました。,Mother had a large lung hemorrhage and died.
婉曲,えんきょく,euphemistic; circumlocution; roundabout; indirect; insinuating,N1,「少女の部屋へ行く」というのは「トイレへ行く」ということの婉曲表現です。,"""Going to the little girl's room"" is an euphemistic expression for ""going to the toilet."""
